# Total Phase Data Center(tm) v6.73
# (c) 2005-2017 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# 
Time (s),VBUS Voltage (V),VBUS Current (A),VCONN Voltage (V),VCONN Current (A),CC1 Voltage (V),CC1 Current (A),CC2 Voltage (V),CC2 Current (A)
52.345629,9.411000,1.668000,0.077000,0.000000,1.717000,0.000000,0.065000,0.000000
52.353629,9.411000,1.668000,0.077000,0.000000,1.717000,0.000000,0.065000,0.000000
52.361629,9.411000,1.668000,0.077000,0.000000,1.716000,0.000000,0.065000,0.000000
52.369629,9.411000,1.668000,0.077000,0.000000,1.716000,0.000000,0.078000,0.000000
52.377629,9.412000,1.668000,0.077000,0.000000,1.716000,0.000000,0.078000,0.000000
52.385629,9.412000,1.667000,0.077000,0.000000,1.716000,0.000000,0.078000,0.000000
52.393629,9.412000,1.667000,0.076000,0.000000,1.716000,0.000000,0.078000,0.000000
52.401629,9.412000,1.667000,0.076000,0.000000,1.716000,0.000000,0.078000,0.000000
52.409629,9.412000,1.667000,0.076000,0.000000,1.716000,0.000000,0.078000,0.000000
52.417629,9.412000,1.667000,0.076000,0.000000,1.704000,0.000000,0.078000,0.000000
52.425629,9.412000,1.667000,0.076000,0.000000,1.704000,0.000000,0.066000,0.000000
52.433629,9.421000,1.667000,0.076000,0.000000,1.704000,0.000000,0.066000,0.000000
52.441629,9.421000,1.667000,0.076000,0.000000,1.704000,0.000000,0.066000,0.000000
52.449629,9.421000,1.667000,0.076000,0.000000,1.704000,0.000000,0.066000,0.000000
52.457629,9.421000,1.667000,0.076000,0.000000,1.704000,0.000000,0.066000,0.000000
52.465629,9.421000,1.667000,0.076000,0.000000,1.699000,0.000000,0.066000,0.000000
52.473629,9.421000,1.667000,0.076000,0.000000,1.699000,0.000000,0.076000,0.000000
52.481629,9.408000,1.667000,0.076000,0.000000,1.699000,0.000000,0.076000,0.000000
52.489629,9.408000,1.668000,0.076000,0.000000,1.699000,0.000000,0.076000,0.000000
52.497629,9.408000,1.668000,0.077000,0.000000,1.699000,0.000000,0.076000,0.000000
52.505629,9.408000,1.668000,0.077000,0.000000,1.699000,0.000000,0.076000,0.000000
52.513629,9.408000,1.668000,0.077000,0.000000,1.710000,0.000000,0.076000,0.000000
52.521629,9.408000,1.668000,0.077000,0.000000,1.710000,0.000000,0.078000,0.000000
52.529629,9.411000,1.668000,0.077000,0.000000,1.710000,0.000000,0.078000,0.000000
52.537629,9.411000,1.667000,0.077000,0.000000,1.710000,0.000000,0.078000,0.000000
52.545629,9.411000,1.667000,0.077000,0.000000,1.710000,0.000000,0.078000,0.000000
52.553629,9.411000,1.667000,0.077000,0.000000,1.710000,0.000000,0.078000,0.000000
52.561629,9.411000,1.667000,0.077000,0.000000,1.710000,0.000000,0.078000,0.000000
52.569629,9.411000,1.667000,0.077000,0.000000,1.712000,0.000000,0.078000,0.000000
52.577629,9.411000,1.667000,0.077000,0.000000,1.712000,0.000000,0.067000,0.000000
52.585629,9.410000,1.667000,0.077000,0.000000,1.712000,0.000000,0.067000,0.000000
52.593629,9.410000,1.668000,0.077000,0.000000,1.712000,0.000000,0.067000,0.000000
52.601629,9.410000,1.668000,0.076000,0.000000,1.712000,0.000000,0.067000,0.000000
52.609629,9.410000,1.668000,0.076000,0.000000,1.712000,0.000000,0.067000,0.000000
52.617629,9.410000,1.668000,0.076000,0.000000,1.705000,0.000000,0.067000,0.000000
52.625629,9.410000,1.668000,0.076000,0.000000,1.705000,0.000000,0.076000,0.000000
52.633629,9.406000,1.668000,0.076000,0.000000,1.705000,0.000000,0.076000,0.000000
52.641629,9.406000,1.668000,0.076000,0.000000,1.705000,0.000000,0.076000,0.000000
52.649629,9.406000,1.668000,0.077000,0.000000,1.705000,0.000000,0.076000,0.000000
52.657629,9.406000,1.668000,0.077000,0.000000,1.705000,0.000000,0.076000,0.000000
52.665629,9.406000,1.668000,0.077000,0.000000,1.719000,0.000000,0.076000,0.000000
52.673629,9.406000,1.668000,0.077000,0.000000,1.719000,0.000000,0.064000,0.000000
52.681629,9.418000,1.668000,0.077000,0.000000,1.719000,0.000000,0.064000,0.000000
52.689629,9.418000,1.668000,0.077000,0.000000,1.719000,0.000000,0.064000,0.000000
52.697629,9.418000,1.668000,0.077000,0.000000,1.719000,0.000000,0.064000,0.000000
52.705629,9.418000,1.668000,0.076000,0.000000,1.719000,0.000000,0.064000,0.000000
52.713629,9.418000,1.668000,0.076000,0.000000,1.719000,0.000000,0.064000,0.000000
52.721629,9.418000,1.668000,0.076000,0.000000,1.720000,0.000000,0.064000,0.000000
52.729629,9.418000,1.668000,0.076000,0.000000,1.720000,0.000000,0.068000,0.000000
52.737629,9.413000,1.668000,0.076000,0.000000,1.720000,0.000000,0.068000,0.000000
52.745629,9.413000,1.667000,0.076000,0.000000,1.720000,0.000000,0.068000,0.000000
52.753629,9.413000,1.667000,0.077000,0.000000,1.720000,0.000000,0.068000,0.000000
52.761629,9.413000,1.667000,0.077000,0.000000,1.720000,0.000000,0.068000,0.000000
52.769629,9.413000,1.667000,0.077000,0.000000,1.720000,0.000000,0.068000,0.000000
52.777629,9.413000,1.667000,0.077000,0.000000,1.720000,0.000000,0.078000,0.000000
52.785629,9.411000,1.667000,0.077000,0.000000,1.720000,0.000000,0.078000,0.000000
52.793629,9.411000,1.645000,0.077000,0.000000,1.720000,0.000000,0.078000,0.000000
52.801629,9.411000,1.645000,0.077000,0.000000,1.720000,0.000000,0.078000,0.000000
52.809629,9.411000,1.645000,0.077000,0.000000,1.720000,0.000000,0.078000,0.000000
52.817629,9.411000,1.645000,0.077000,0.000000,1.720000,0.000000,0.078000,0.000000
52.825629,9.411000,1.645000,0.077000,0.000000,1.697000,0.000000,0.078000,0.000000
52.833629,9.411000,1.645000,0.077000,0.000000,1.697000,0.000000,0.078000,0.000000
52.841629,9.416000,1.645000,0.077000,0.000000,1.697000,0.000000,0.078000,0.000000
52.849629,9.416000,1.645000,0.077000,0.000000,1.697000,0.000000,0.078000,0.000000
52.857629,9.416000,1.645000,0.076000,0.000000,1.697000,0.000000,0.078000,0.000000
52.865629,9.416000,1.645000,0.076000,0.000000,1.697000,0.000000,0.078000,0.000000
52.873629,9.416000,1.645000,0.076000,0.000000,1.703000,0.000000,0.078000,0.000000
52.881629,9.416000,1.645000,0.076000,0.000000,1.703000,0.000000,0.070000,0.000000
52.889629,9.406000,1.645000,0.076000,0.000000,1.703000,0.000000,0.070000,0.000000
52.897629,9.406000,1.644000,0.076000,0.000000,1.703000,0.000000,0.070000,0.000000
52.905629,9.406000,1.644000,0.078000,0.000000,1.703000,0.000000,0.070000,0.000000
52.913629,9.406000,1.644000,0.078000,0.000000,1.703000,0.000000,0.070000,0.000000
52.921629,9.406000,1.644000,0.078000,0.000000,1.715000,0.000000,0.070000,0.000000
52.929629,9.406000,1.644000,0.078000,0.000000,1.715000,0.000000,0.070000,0.000000
52.937629,9.405000,1.644000,0.078000,0.000000,1.715000,0.000000,0.070000,0.000000
52.945629,9.405000,1.645000,0.078000,0.000000,1.715000,0.000000,0.070000,0.000000
52.953629,9.405000,1.645000,0.077000,0.000000,1.715000,0.000000,0.070000,0.000000
52.961629,9.405000,1.645000,0.077000,0.000000,1.715000,0.000000,0.070000,0.000000
52.969629,9.405000,1.645000,0.077000,0.000000,1.715000,0.000000,0.070000,0.000000
52.977629,9.405000,1.645000,0.077000,0.000000,1.718000,0.000000,0.070000,0.000000
52.985629,9.405000,1.645000,0.077000,0.000000,1.718000,0.000000,0.078000,0.000000
52.993629,9.407000,1.645000,0.077000,0.000000,1.718000,0.000000,0.078000,0.000000
53.001629,9.407000,1.644000,0.077000,0.000000,1.718000,0.000000,0.078000,0.000000
53.009629,9.407000,1.644000,0.076000,0.000000,1.718000,0.000000,0.078000,0.000000
53.017629,9.407000,1.644000,0.076000,0.000000,1.718000,0.000000,0.078000,0.000000
53.025629,9.407000,1.644000,0.076000,0.000000,1.706000,0.000000,0.078000,0.000000
53.033629,9.407000,1.644000,0.076000,0.000000,1.706000,0.000000,0.075000,0.000000
53.041629,9.413000,1.644000,0.076000,0.000000,1.706000,0.000000,0.075000,0.000000
53.049629,9.413000,1.645000,0.076000,0.000000,1.706000,0.000000,0.075000,0.000000
53.057629,9.413000,1.645000,0.077000,0.000000,1.706000,0.000000,0.075000,0.000000
53.065629,9.413000,1.645000,0.077000,0.000000,1.706000,0.000000,0.075000,0.000000
53.073629,9.413000,1.645000,0.077000,0.000000,1.700000,0.000000,0.075000,0.000000
53.081629,9.413000,1.645000,0.077000,0.000000,1.700000,0.000000,0.066000,0.000000
53.089629,9.416000,1.645000,0.077000,0.000000,1.700000,0.000000,0.066000,0.000000
53.097629,9.416000,1.645000,0.077000,0.000000,1.700000,0.000000,0.066000,0.000000
53.105629,9.416000,1.645000,0.077000,0.000000,1.700000,0.000000,0.066000,0.000000
53.113629,9.416000,1.645000,0.077000,0.000000,1.700000,0.000000,0.066000,0.000000
53.121629,9.416000,1.645000,0.077000,0.000000,1.700000,0.000000,0.066000,0.000000
53.129629,9.416000,1.645000,0.077000,0.000000,1.707000,0.000000,0.066000,0.000000
53.137629,9.416000,1.645000,0.077000,0.000000,1.707000,0.000000,0.076000,0.000000
53.145629,9.412000,1.645000,0.077000,0.000000,1.707000,0.000000,0.076000,0.000000
53.153629,9.412000,1.644000,0.077000,0.000000,1.707000,0.000000,0.076000,0.000000
53.161629,9.412000,1.644000,0.076000,0.000000,1.707000,0.000000,0.076000,0.000000
53.169629,9.412000,1.644000,0.076000,0.000000,1.707000,0.000000,0.076000,0.000000
53.177629,9.412000,1.644000,0.076000,0.000000,1.715000,0.000000,0.076000,0.000000
53.185629,9.412000,1.644000,0.076000,0.000000,1.715000,0.000000,0.068000,0.000000
53.193629,9.411000,1.644000,0.076000,0.000000,1.715000,0.000000,0.068000,0.000000
53.201629,9.411000,1.645000,0.076000,0.000000,1.715000,0.000000,0.068000,0.000000
53.209629,9.411000,1.645000,0.076000,0.000000,1.715000,0.000000,0.068000,0.000000
53.217629,9.411000,1.645000,0.076000,0.000000,1.715000,0.000000,0.068000,0.000000
53.225629,9.411000,1.645000,0.076000,0.000000,1.697000,0.000000,0.068000,0.000000
53.233629,9.411000,1.645000,0.076000,0.000000,1.697000,0.000000,0.066000,0.000000
53.241629,9.411000,1.645000,0.076000,0.000000,1.697000,0.000000,0.066000,0.000000
53.249629,9.407000,1.645000,0.076000,0.000000,1.697000,0.000000,0.066000,0.000000
53.257629,9.407000,1.646000,0.076000,0.000000,1.697000,0.000000,0.066000,0.000000
53.265629,9.407000,1.646000,0.077000,0.000000,1.697000,0.000000,0.066000,0.000000
53.273629,9.407000,1.646000,0.077000,0.000000,1.697000,0.000000,0.066000,0.000000
53.281629,9.407000,1.646000,0.077000,0.000000,1.709000,0.000000,0.066000,0.000000
53.289629,9.407000,1.646000,0.077000,0.000000,1.709000,0.000000,0.078000,0.000000
53.297629,9.407000,1.646000,0.077000,0.000000,1.709000,0.000000,0.078000,0.000000
53.305629,9.407000,1.644000,0.077000,0.000000,1.709000,0.000000,0.078000,0.000000
53.313629,9.407000,1.644000,0.077000,0.000000,1.709000,0.000000,0.078000,0.000000
53.321629,9.407000,1.644000,0.077000,0.000000,1.709000,0.000000,0.078000,0.000000
53.329629,9.407000,1.644000,0.077000,0.000000,1.716000,0.000000,0.078000,0.000000
53.337629,9.407000,1.644000,0.077000,0.000000,1.716000,0.000000,0.068000,0.000000
53.345629,9.412000,1.644000,0.077000,0.000000,1.716000,0.000000,0.068000,0.000000
53.353629,9.412000,1.644000,0.077000,0.000000,1.716000,0.000000,0.068000,0.000000
53.361629,9.412000,1.644000,0.076000,0.000000,1.716000,0.000000,0.068000,0.000000
53.369629,9.412000,1.644000,0.076000,0.000000,1.716000,0.000000,0.068000,0.000000
53.377629,9.412000,1.644000,0.076000,0.000000,1.716000,0.000000,0.068000,0.000000
53.385629,9.412000,1.644000,0.076000,0.000000,1.703000,0.000000,0.068000,0.000000
53.393629,9.412000,1.644000,0.076000,0.000000,1.703000,0.000000,0.066000,0.000000
53.401629,9.411000,1.644000,0.076000,0.000000,1.703000,0.000000,0.066000,0.000000
53.409629,9.411000,1.646000,0.076000,0.000000,1.703000,0.000000,0.066000,0.000000
53.417629,9.411000,1.646000,0.077000,0.000000,1.703000,0.000000,0.066000,0.000000
53.425629,9.411000,1.646000,0.077000,0.000000,1.703000,0.000000,0.066000,0.000000
53.433629,9.411000,1.646000,0.077000,0.000000,1.714000,0.000000,0.066000,0.000000
53.441629,9.411000,1.646000,0.077000,0.000000,1.714000,0.000000,0.066000,0.000000
53.449629,9.415000,1.646000,0.077000,0.000000,1.714000,0.000000,0.066000,0.000000
53.457629,9.415000,1.645000,0.077000,0.000000,1.714000,0.000000,0.066000,0.000000
53.465629,9.415000,1.645000,0.077000,0.000000,1.714000,0.000000,0.066000,0.000000
53.473629,9.415000,1.645000,0.077000,0.000000,1.714000,0.000000,0.066000,0.000000
53.481629,9.415000,1.645000,0.077000,0.000000,1.698000,0.000000,0.066000,0.000000
53.489629,9.415000,1.645000,0.077000,0.000000,1.698000,0.000000,0.077000,0.000000
53.497629,9.411000,1.645000,0.077000,0.000000,1.698000,0.000000,0.077000,0.000000
53.505629,9.411000,1.644000,0.077000,0.000000,1.698000,0.000000,0.077000,0.000000
53.513629,9.411000,1.644000,0.077000,0.000000,1.698000,0.000000,0.077000,0.000000
53.521629,9.411000,1.644000,0.076000,0.000000,1.698000,0.000000,0.077000,0.000000
53.529629,9.411000,1.644000,0.076000,0.000000,1.698000,0.000000,0.077000,0.000000
53.537629,9.411000,1.644000,0.076000,0.000000,1.709000,0.000000,0.077000,0.000000
53.545629,9.411000,1.644000,0.076000,0.000000,1.709000,0.000000,0.082000,0.000000
53.553629,9.412000,1.644000,0.076000,0.000000,1.709000,0.000000,0.082000,0.000000
53.561629,9.412000,1.644000,0.076000,0.000000,1.709000,0.000000,0.082000,0.000000
53.569629,9.412000,1.644000,0.075000,0.000000,1.709000,0.000000,0.082000,0.000000
53.577629,9.412000,1.644000,0.075000,0.000000,1.709000,0.000000,0.082000,0.000000
53.585629,9.412000,1.644000,0.075000,0.000000,1.705000,0.000000,0.082000,0.000000
53.593629,9.412000,1.644000,0.075000,0.000000,1.705000,0.000000,0.067000,0.000000
53.601629,9.408000,1.644000,0.075000,0.000000,1.705000,0.000000,0.067000,0.000000
53.609629,9.408000,1.644000,0.075000,0.000000,1.705000,0.000000,0.067000,0.000000
53.617629,9.408000,1.644000,0.076000,0.000000,1.705000,0.000000,0.067000,0.000000
53.625629,9.408000,1.644000,0.076000,0.000000,1.705000,0.000000,0.067000,0.000000
53.633629,9.408000,1.644000,0.076000,0.000000,1.716000,0.000000,0.067000,0.000000
53.641629,9.408000,1.644000,0.076000,0.000000,1.716000,0.000000,0.071000,0.000000
53.649629,9.408000,1.644000,0.076000,0.000000,1.716000,0.000000,0.071000,0.000000
53.657629,9.406000,1.644000,0.076000,0.000000,1.716000,0.000000,0.071000,0.000000
53.665629,9.406000,1.645000,0.076000,0.000000,1.716000,0.000000,0.071000,0.000000
53.673629,9.406000,1.645000,0.077000,0.000000,1.716000,0.000000,0.071000,0.000000
53.681629,9.406000,1.645000,0.077000,0.000000,1.716000,0.000000,0.071000,0.000000
53.689629,9.406000,1.645000,0.077000,0.000000,1.703000,0.000000,0.071000,0.000000
53.697629,9.406000,1.645000,0.077000,0.000000,1.703000,0.000000,0.069000,0.000000
53.705629,9.407000,1.645000,0.077000,0.000000,1.703000,0.000000,0.069000,0.000000
53.713629,9.407000,1.643000,0.077000,0.000000,1.703000,0.000000,0.069000,0.000000
53.721629,9.407000,1.643000,0.077000,0.000000,1.703000,0.000000,0.069000,0.000000
53.729629,9.407000,1.643000,0.077000,0.000000,1.703000,0.000000,0.069000,0.000000
53.737629,9.407000,1.643000,0.077000,0.000000,1.703000,0.000000,0.069000,0.000000
53.745629,9.407000,1.643000,0.077000,0.000000,1.703000,0.000000,0.076000,0.000000
53.753629,9.411000,1.643000,0.077000,0.000000,1.703000,0.000000,0.076000,0.000000
53.761629,9.411000,1.644000,0.077000,0.000000,1.703000,0.000000,0.076000,0.000000
53.769629,9.411000,1.644000,0.077000,0.000000,1.703000,0.000000,0.076000,0.000000
53.777629,9.411000,1.644000,0.077000,0.000000,1.703000,0.000000,0.076000,0.000000
53.785629,9.411000,1.644000,0.077000,0.000000,1.703000,0.000000,0.076000,0.000000
53.793629,9.411000,1.644000,0.077000,0.000000,1.716000,0.000000,0.076000,0.000000
53.801629,9.411000,1.644000,0.077000,0.000000,1.716000,0.000000,0.068000,0.000000
53.809629,9.413000,1.644000,0.077000,0.000000,1.716000,0.000000,0.068000,0.000000
53.817629,9.413000,1.644000,0.077000,0.000000,1.716000,0.000000,0.068000,0.000000
53.825629,9.413000,1.644000,0.076000,0.000000,1.716000,0.000000,0.068000,0.000000
53.833629,9.413000,1.644000,0.076000,0.000000,1.716000,0.000000,0.068000,0.000000
53.841629,9.413000,1.644000,0.076000,0.000000,1.697000,0.000000,0.068000,0.000000
53.849629,9.413000,1.644000,0.076000,0.000000,1.697000,0.000000,0.068000,0.000000
53.857629,9.407000,1.644000,0.076000,0.000000,1.697000,0.000000,0.068000,0.000000
53.865629,9.407000,1.645000,0.076000,0.000000,1.697000,0.000000,0.068000,0.000000
53.873629,9.407000,1.645000,0.077000,0.000000,1.697000,0.000000,0.068000,0.000000
53.881629,9.407000,1.645000,0.077000,0.000000,1.697000,0.000000,0.068000,0.000000
53.889629,9.407000,1.645000,0.077000,0.000000,1.707000,0.000000,0.068000,0.000000
53.897629,9.407000,1.645000,0.077000,0.000000,1.707000,0.000000,0.066000,0.000000
53.905629,9.408000,1.645000,0.077000,0.000000,1.707000,0.000000,0.066000,0.000000
53.913629,9.408000,1.644000,0.077000,0.000000,1.707000,0.000000,0.066000,0.000000
53.921629,9.408000,1.644000,0.077000,0.000000,1.707000,0.000000,0.066000,0.000000
53.929629,9.408000,1.644000,0.076000,0.000000,1.707000,0.000000,0.066000,0.000000
53.937629,9.408000,1.644000,0.076000,0.000000,1.707000,0.000000,0.066000,0.000000
53.945629,9.408000,1.644000,0.076000,0.000000,1.706000,0.000000,0.066000,0.000000
53.953629,9.408000,1.644000,0.076000,0.000000,1.706000,0.000000,0.076000,0.000000
53.961629,9.407000,1.644000,0.076000,0.000000,1.706000,0.000000,0.076000,0.000000
53.969629,9.407000,1.645000,0.076000,0.000000,1.706000,0.000000,0.076000,0.000000
53.977629,9.407000,1.645000,0.077000,0.000000,1.706000,0.000000,0.076000,0.000000
53.985629,9.407000,1.645000,0.077000,0.000000,1.706000,0.000000,0.076000,0.000000
53.993629,9.407000,1.645000,0.077000,0.000000,1.705000,0.000000,0.076000,0.000000
54.001629,9.407000,1.645000,0.077000,0.000000,1.705000,0.000000,0.058000,0.000000
54.009629,9.408000,1.645000,0.077000,0.000000,1.705000,0.000000,0.058000,0.000000
54.017629,9.408000,1.645000,0.077000,0.000000,1.705000,0.000000,0.058000,0.000000
54.025629,9.408000,1.645000,0.077000,0.000000,1.705000,0.000000,0.058000,0.000000
54.033629,9.408000,1.645000,0.077000,0.000000,1.705000,0.000000,0.058000,0.000000
54.041629,9.408000,1.645000,0.077000,0.000000,1.703000,0.000000,0.058000,0.000000
54.049629,9.408000,1.645000,0.077000,0.000000,1.703000,0.000000,0.078000,0.000000
54.057629,9.408000,1.645000,0.077000,0.000000,1.703000,0.000000,0.078000,0.000000
54.065629,9.408000,1.645000,0.077000,0.000000,1.703000,0.000000,0.078000,0.000000
54.073629,9.408000,1.644000,0.077000,0.000000,1.703000,0.000000,0.078000,0.000000
54.081629,9.408000,1.644000,0.076000,0.000000,1.703000,0.000000,0.078000,0.000000
54.089629,9.408000,1.644000,0.076000,0.000000,1.703000,0.000000,0.078000,0.000000
54.097629,9.408000,1.644000,0.076000,0.000000,1.713000,0.000000,0.078000,0.000000
54.105629,9.408000,1.644000,0.076000,0.000000,1.713000,0.000000,0.077000,0.000000
54.113629,9.411000,1.644000,0.076000,0.000000,1.713000,0.000000,0.077000,0.000000
54.121629,9.411000,1.645000,0.076000,0.000000,1.713000,0.000000,0.077000,0.000000
54.129629,9.411000,1.645000,0.077000,0.000000,1.713000,0.000000,0.077000,0.000000
54.137629,9.411000,1.645000,0.077000,0.000000,1.713000,0.000000,0.077000,0.000000
54.145629,9.411000,1.645000,0.077000,0.000000,1.698000,0.000000,0.077000,0.000000
54.153629,9.411000,1.645000,0.077000,0.000000,1.698000,0.000000,0.078000,0.000000
54.161629,9.415000,1.645000,0.077000,0.000000,1.698000,0.000000,0.078000,0.000000
54.169629,9.415000,1.645000,0.077000,0.000000,1.698000,0.000000,0.078000,0.000000
54.177629,9.415000,1.645000,0.076000,0.000000,1.698000,0.000000,0.078000,0.000000
54.185629,9.415000,1.645000,0.076000,0.000000,1.698000,0.000000,0.078000,0.000000
54.193629,9.415000,1.645000,0.076000,0.000000,1.698000,0.000000,0.078000,0.000000
54.201629,9.415000,1.645000,0.076000,0.000000,1.720000,0.000000,0.078000,0.000000
54.209629,9.415000,1.645000,0.076000,0.000000,1.720000,0.000000,0.076000,0.000000
54.217629,9.420000,1.645000,0.076000,0.000000,1.720000,0.000000,0.076000,0.000000
54.225629,9.420000,1.645000,0.076000,0.000000,1.720000,0.000000,0.076000,0.000000
54.233629,9.420000,1.645000,0.077000,0.000000,1.720000,0.000000,0.076000,0.000000
54.241629,9.420000,1.645000,0.077000,0.000000,1.720000,0.000000,0.076000,0.000000
54.249629,9.420000,1.645000,0.077000,0.000000,1.719000,0.000000,0.076000,0.000000
54.257629,9.420000,1.645000,0.077000,0.000000,1.719000,0.000000,0.065000,0.000000
54.265629,9.410000,1.645000,0.077000,0.000000,1.719000,0.000000,0.065000,0.000000
54.273629,9.410000,1.645000,0.077000,0.000000,1.719000,0.000000,0.065000,0.000000
54.281629,9.410000,1.645000,0.077000,0.000000,1.719000,0.000000,0.065000,0.000000
54.289629,9.410000,1.645000,0.077000,0.000000,1.719000,0.000000,0.065000,0.000000
54.297629,9.410000,1.645000,0.077000,0.000000,1.718000,0.000000,0.065000,0.000000
54.305629,9.410000,1.645000,0.077000,0.000000,1.718000,0.000000,0.073000,0.000000
54.313629,9.407000,1.645000,0.077000,0.000000,1.718000,0.000000,0.073000,0.000000
54.321629,9.407000,1.645000,0.077000,0.000000,1.718000,0.000000,0.073000,0.000000
54.329629,9.407000,1.645000,0.077000,0.000000,1.718000,0.000000,0.073000,0.000000
54.337629,9.407000,1.645000,0.077000,0.000000,1.718000,0.000000,0.073000,0.000000
54.345629,9.407000,1.645000,0.077000,0.000000,1.718000,0.000000,0.073000,0.000000
54.353629,9.407000,1.645000,0.077000,0.000000,1.706000,0.000000,0.073000,0.000000
54.361629,9.407000,1.645000,0.077000,0.000000,1.706000,0.000000,0.076000,0.000000
54.369629,9.408000,1.645000,0.077000,0.000000,1.706000,0.000000,0.076000,0.000000
54.377629,9.408000,1.644000,0.077000,0.000000,1.706000,0.000000,0.076000,0.000000
54.385629,9.408000,1.644000,0.077000,0.000000,1.706000,0.000000,0.076000,0.000000
54.393629,9.408000,1.644000,0.077000,0.000000,1.706000,0.000000,0.076000,0.000000
54.401629,9.408000,1.644000,0.077000,0.000000,1.713000,0.000000,0.076000,0.000000
54.409629,9.408000,1.644000,0.077000,0.000000,1.713000,0.000000,0.073000,0.000000
54.417629,9.413000,1.644000,0.077000,0.000000,1.713000,0.000000,0.073000,0.000000
54.425629,9.413000,1.645000,0.077000,0.000000,1.713000,0.000000,0.073000,0.000000
54.433629,9.413000,1.645000,0.077000,0.000000,1.713000,0.000000,0.073000,0.000000
54.441629,9.413000,1.645000,0.077000,0.000000,1.713000,0.000000,0.073000,0.000000
54.449629,9.413000,1.645000,0.077000,0.000000,1.718000,0.000000,0.073000,0.000000
54.457629,9.413000,1.645000,0.077000,0.000000,1.718000,0.000000,0.077000,0.000000
54.465629,9.411000,1.645000,0.077000,0.000000,1.718000,0.000000,0.077000,0.000000
54.473629,9.411000,1.645000,0.077000,0.000000,1.718000,0.000000,0.077000,0.000000
54.481629,9.411000,1.644000,0.077000,0.000000,1.718000,0.000000,0.077000,0.000000
54.489629,9.411000,1.644000,0.077000,0.000000,1.718000,0.000000,0.077000,0.000000
54.497629,9.411000,1.644000,0.077000,0.000000,1.718000,0.000000,0.077000,0.000000
54.505629,9.411000,1.644000,0.077000,0.000000,1.708000,0.000000,0.077000,0.000000
54.513629,9.411000,1.644000,0.077000,0.000000,1.708000,0.000000,0.067000,0.000000
54.521629,9.412000,1.644000,0.077000,0.000000,1.708000,0.000000,0.067000,0.000000
54.529629,9.412000,1.644000,0.077000,0.000000,1.708000,0.000000,0.067000,0.000000
54.537629,9.412000,1.644000,0.077000,0.000000,1.708000,0.000000,0.067000,0.000000
54.545629,9.412000,1.644000,0.077000,0.000000,1.708000,0.000000,0.067000,0.000000
54.553629,9.412000,1.644000,0.077000,0.000000,1.699000,0.000000,0.067000,0.000000
54.561629,9.412000,1.644000,0.077000,0.000000,1.699000,0.000000,0.067000,0.000000
54.569629,9.415000,1.644000,0.077000,0.000000,1.699000,0.000000,0.067000,0.000000
54.577629,9.415000,1.645000,0.077000,0.000000,1.699000,0.000000,0.067000,0.000000
54.585629,9.415000,1.645000,0.077000,0.000000,1.699000,0.000000,0.067000,0.000000
54.593629,9.415000,1.645000,0.077000,0.000000,1.699000,0.000000,0.067000,0.000000
54.601629,9.415000,1.645000,0.077000,0.000000,1.705000,0.000000,0.067000,0.000000
54.609629,9.415000,1.645000,0.077000,0.000000,1.705000,0.000000,0.067000,0.000000
54.617629,9.415000,1.645000,0.077000,0.000000,1.705000,0.000000,0.074000,0.000000
54.625629,9.408000,1.645000,0.077000,0.000000,1.705000,0.000000,0.074000,0.000000
54.633629,9.408000,1.645000,0.077000,0.000000,1.705000,0.000000,0.074000,0.000000
54.641629,9.408000,1.645000,0.076000,0.000000,1.705000,0.000000,0.074000,0.000000
54.649629,9.408000,1.645000,0.076000,0.000000,1.705000,0.000000,0.074000,0.000000
54.657629,9.408000,1.645000,0.076000,0.000000,1.699000,0.000000,0.074000,0.000000
54.665629,9.408000,1.645000,0.076000,0.000000,1.699000,0.000000,0.067000,0.000000
54.673629,9.406000,1.645000,0.076000,0.000000,1.699000,0.000000,0.067000,0.000000
54.681629,9.406000,1.644000,0.076000,0.000000,1.699000,0.000000,0.067000,0.000000
54.689629,9.406000,1.644000,0.077000,0.000000,1.699000,0.000000,0.067000,0.000000
54.697629,9.406000,1.644000,0.077000,0.000000,1.699000,0.000000,0.067000,0.000000
54.705629,9.406000,1.644000,0.077000,0.000000,1.716000,0.000000,0.067000,0.000000
54.713629,9.406000,1.644000,0.077000,0.000000,1.716000,0.000000,0.070000,0.000000
54.721629,9.407000,1.644000,0.077000,0.000000,1.716000,0.000000,0.070000,0.000000
54.729629,9.407000,1.644000,0.077000,0.000000,1.716000,0.000000,0.070000,0.000000
54.737629,9.407000,1.644000,0.076000,0.000000,1.716000,0.000000,0.070000,0.000000
54.745629,9.407000,1.644000,0.076000,0.000000,1.716000,0.000000,0.070000,0.000000
54.753629,9.407000,1.644000,0.076000,0.000000,1.716000,0.000000,0.070000,0.000000
54.761629,9.407000,1.644000,0.076000,0.000000,1.718000,0.000000,0.070000,0.000000
54.769629,9.407000,1.644000,0.076000,0.000000,1.718000,0.000000,0.066000,0.000000
54.777629,9.412000,1.644000,0.076000,0.000000,1.718000,0.000000,0.066000,0.000000
54.785629,9.412000,1.645000,0.076000,0.000000,1.718000,0.000000,0.066000,0.000000
54.793629,9.412000,1.645000,0.076000,0.000000,1.718000,0.000000,0.066000,0.000000
